id,category,code,codigo_del_atc_version_2019,description,percent,principio_activo_atc,principio_activo_reportado_por_el_ms
7873,Medicamentos,3562307010101,C08CA01,"OLMESARTÁN - AMLODIPINA CALOX 20MG - 5MG, TABLETAS RECUBIERTAS",2,AMLODIPINO,"AMLODIPINA, OLMESARTAN MEDOXOMILO"
7874,Medicamentos,3562307010101,C08CA01,"OLMESARTÁN - AMLODIPINA CALOX, TABLETAS RECUBIERTAS 40MG - 10MG",2,AMLODIPINO,"AMLODIPINA, OLMESARTAN MEDOXOMILO"
7875,Medicamentos,3562307010101,C08CA01,"OLMESARTÁN - AMLODIPINA CALOX, TABLETAS RECUBIERTAS 40MG - 5MG",2,AMLODIPINO,"AMLODIPINA, OLMESARTAN MEDOXOMILO"
7876,Medicamentos,3562308040303,C09DX03,"OLMESARTÁN - HIDROCLOROTIAZIDA CALOX, TABLETAS RECUBIERTAS 20MG - 12.5MG",2,"OLMESARTÁN MEDOXOMILO, AMLODIPINA E HIDROCLOROTIAZIDA","OLMESARTAN MEDOXOMILO, HIDROCLOROTIAZIDA"
7877,Medicamentos,3562308040303,C09DX03,"OLMESARTÁN - HIDROCLOROTIAZIDA CALOX, TABLETAS RECUBIERTAS 40MG - 12.5MG",2,"OLMESARTÁN MEDOXOMILO, AMLODIPINA E HIDROCLOROTIAZIDA","OLMESARTAN MEDOXOMILO, HIDROCLOROTIAZIDA"
7878,Medicamentos,3562308030008,C09CA08,"OLMESARTÁN CALOX, TABLETAS RECUBIERTAS 20MG",2,OLMESARTÁN MEDOXOMIL,OLMESARTAN MEDOXOMILO
7879,Medicamentos,3562308030008,C09CA08,"OLMESARTÁN CALOX, TABLETAS RECUBIERTAS 40MG",2,OLMESARTÁN MEDOXOMIL,OLMESARTAN MEDOXOMILO
7880,Medicamentos,3562308030008,C09CA08,"OLMETEC AMLO, COMPRIMIDOS RECUBIERTOS 40MG/10MG",2,OLMESARTÁN MEDOXOMIL,"OLMESARTAN MEDOXOMILO, AMLODIPINO"
7881,Medicamentos,3562308030008,C09CA08,"OLMETEC PLUS, TABLETAS RECUBIERTAS 20MG/12.5MG",2,OLMESARTÁN MEDOXOMIL,"OLMESARTAN MEDOXOMILO, HIDROCLOROTIAZIDA"
7882,Medicamentos,3562308030008,C09CA08,"OLMETEC PLUS, TABLETAS RECUBIERTAS 40MG/12.5MG",2,OLMESARTÁN MEDOXOMIL,"OLMESARTAN MEDOXOMILO, HIDROCLOROTIAZIDA"
7883,Medicamentos,3562308030008,C09CA08,"OLMETEC, TABLETAS RECUBIERTAS 20MG",2,OLMESARTÁN MEDOXOMIL,OLMESARTAN MEDOXOMILO
7884,Medicamentos,3562308030008,C09CA08,"OLMETEC, TABLETAS RECUBIERTAS 40MG",2,OLMESARTÁN MEDOXOMIL,OLMESARTAN MEDOXOMILO
7885,Medicamentos,3562308040202,C09DB02,"OLMETECAMLO, COMPRIMIDOS RECUBIERTOS 20MG/5MG",2,OLMESARTÁN MEDOXOMILO Y AMLODIPINA,"AMLODIPINO , OLMESARTÁN MEDOXOMILO"
7886,Medicamentos,3562308040202,C09DB02,"OLMETECAMLO, COMPRIMIDOS RECUBIERTOS 40MG/10MG",2,OLMESARTÁN MEDOXOMILO Y AMLODIPINA,"AMLODIPINO , OLMESARTÁN MEDOXOMILO"
7887,Medicamentos,3562308040202,C09DB02,"OLMETECAMLO, COMPRIMIDOS RECUBIERTOS 40MG/10MG",2,OLMESARTÁN MEDOXOMILO Y AMLODIPINA,"OLMESARTAN MEDOXOMILO, AMLODIPINO"
7888,Medicamentos,3562308030008,C09CA08,"OLMETECAMLO, COMPRIMIDOS RECUBIERTOS 40MG/5MG",2,OLMESARTÁN MEDOXOMIL,"OLMESARTAN MEDOXOMILO, AMLODIPINO"
7889,Medicamentos,3563801060209,S01GX09,"OLOF, SOLUCIÓN OFTÁLMICA 0.2%",2,OLOPATADINA,OLOPATADINA CLORHIDRATO
7890,Medicamentos,3563801060209,S01GX09,"OLOPATADINA (CLORHIDRATO), SOLUCIÓN OFTÁLMICA 0.1%",2,OLOPATADINA,OLOPATADINA
7891,Medicamentos,3563801060209,S01GX09,"OLOPATADINA (CLORHIDRATO), SOLUCIÓN OFTÁLMICA 0.1% P/V",2,OLOPATADINA,CLORHIDRATO DE OLOPATADINA
7892,Medicamentos,3563801060209,S01GX09,"OLOPATADINA (CLORHIDRATO), SOLUCIÓN OFTÁLMICA ESTÉRIL 0.1%",2,OLOPATADINA,OLOPATADINA CLORHIDRATO
7893,Medicamentos,3563801060209,S01GX09,"OLOPATADINA (CLORHIDRATO), SOLUCIÓN OFTÁLMICA ESTÉRIL 0.1% (1MG/ML)",2,OLOPATADINA,OLOPATADINA
7894,Medicamentos,3563801060209,S01GX09,OLOPATADINA 0.1%,2,OLOPATADINA,OLOPATADINA CLORHIDRATO
7895,Medicamentos,3563801060209,S01GX09,OLOPATADINA 0.1%,2,OLOPATADINA,OLOPATADINA
7896,Medicamentos,3563801060209,S01GX09,"OLOPATADINA COLIRIO, SOLUCIÓN 1MG/ML",2,OLOPATADINA,OLOPATADINA CLORHIDRATO
7897,Medicamentos,3563801060209,S01GX09,"OLOPATADINA COLIRIO, SOLUCIÓN 1MG/ML",2,OLOPATADINA,OLOPATADINA
7898,Medicamentos,3563204010905,J05AP05,"OLYSIO, CÁPSULAS 150MG",2,SIMEPREVIR,SIMEPREVIR
7899,Medicamentos,3563505010803,N05AH03,"OLZAPIN FT, COMPRIMIDOS DE DISOLUCIÓN ORAL 10MG",2,OLANZAPINA,OLANZAPINA
7900,Medicamentos,3563505010803,N05AH03,"OLZAPIN FT, COMPRIMIDOS RECUBIERTOS DE DISOLUCIÓN ORAL 5MG",2,OLANZAPINA,OLANZAPINA
7901,Medicamentos,3562309010506,C10AX06,OMACOR,2,OMEGA-3-TRIGLICÉRIDOS INCLUYENDO OTROS ESTERES Y ÁCIDOS,"DHA(ACIDO DOCOSAHEXANOICO), EPA ( ACIDO EICOSAPENTANOICO)"
7902,Medicamentos,3562102020301,A02BC01,OMEPRAZOL (COMO OMEPRAZOL SODICO) 40MG,2,OMEPRAZOL,OMEPRAZOL
7903,Medicamentos,3562102020301,A02BC01,OMEPRAZOL (COMO OMEPRAZOL SÓDICO) 40MG,2,OMEPRAZOL,OMEPRAZOL
7904,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL (COMO OMEPRAZOL SODICO), POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40MG",2,OMEPRAZOL,OMEPRAZOL SODICO
7905,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL (COMO OMEPRAZOL SÓDICO), POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 40MG",2,OMEPRAZOL,OMEPRAZOL
7906,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL (CONTENIENDO GRANULOS CON CUBIERTA ENTERICA), CÁPSULAS DE LIBERACIÓN RETARDADA 10MG",2,OMEPRAZOL,OMEPRAZOL
7907,Medicamentos,3562102020301,A02BC01,OMEPRAZOL (OMEPRAZOL SODICO) 40MG,2,OMEPRAZOL,"POLVO PARA SOLUCIÓN INYECTABLE,OMEPRAZOL SODICO"
7908,Medicamentos,3562102020301,A02BC01,OMEPRAZOL 10MG,2,OMEPRAZOL,OMEPRAZOL
7909,Medicamentos,3562102020301,A02BC01,OMEPRAZOL 20MG,2,OMEPRAZOL,OMEPRAZOL
7910,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL CALOX, CÁPSULAS DE LIBERACIÓN RETARDADA 10MG",2,OMEPRAZOL,OMEPRAZOL
7911,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL CALOX, CÁPSULAS DE LIBERACIÓN RETARDADA 20MG",2,OMEPRAZOL,OMEPRAZOL PELLETS.
7912,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL GENFAR, CÁPSULAS 20MG",2,OMEPRAZOL,OMEPRAZOL
7913,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL LA SANTE, CÁPSULAS DE LIBERACIÓN RETARDADA 20MG",2,OMEPRAZOL,OMEPRAZOL
7914,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL MEDLEY, CÁPSULAS 20MG",2,OMEPRAZOL,OMEPRAZOL PELLETS.
7915,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL MEDLEY, CÁPSULAS 20MG",2,OMEPRAZOL,OMEPRAZOL MICROGRANULOS
7916,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL NORMON, CÁPSULAS DURAS GASTRORRESISTENTES (EFG) 20MG",2,OMEPRAZOL,OMEPRAZOL
7917,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL NORMON, POLVO PARA SOLUCIÓN PARA PERFUSIÓN (EFG) 40MG",2,OMEPRAZOL,OMEPRAZOL
7918,Medicamentos,3562102020301,A02BC01,OMEPRAZOL PROTÓN® FORTE 40MG,2,OMEPRAZOL,OMEPRAZOL
7919,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL SWISSFARM, CÁPSULAS 20MG",2,OMEPRAZOL,OMEPRAZOL
7920,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL, CÁPSULAS 20MG",2,OMEPRAZOL,OMEPRAZOL
7921,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL, CÁPSULAS CON PELLETS ENTÉRICOS 20MG",2,OMEPRAZOL,OMEPRAZOL
7922,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL, CÁPSULAS DE LIBERACIÓN RETARDADA (CONTENIENDO PELLETS CON CUBIERTA ENTÉRICA) 20MG",2,OMEPRAZOL,OMEPRAZOL
7923,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL, CÁPSULAS DE LIBERACIÓN RETARDADA 10MG",2,OMEPRAZOL,OMEPRAZOL
7924,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL, CÁPSULAS DE LIBERACIÓN RETARDADA 20MG",2,OMEPRAZOL,OMEPRAZOL
7925,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL, CÁPSULAS GASTRORRESISTENTES 20MG",2,OMEPRAZOL,OMEPRAZOL
7926,Medicamentos,3562102020301,A02BC01,"OMEPRAZOL, SOLUCIÓN INYECTABLE 40MG",2,OMEPRAZOL,OMEPRAZOL
7927,Medicamentos,3562102020301,A02BC01,"OMERAVEN (OMEPRAZOL, CÁPSULAS 20MG",2,OMEPRAZOL,OMEPRAZOL PELLETS.
7928,Medicamentos,3563703020108,R03BA08,OMNARIS,2,CICLESONIDA,CICLESONIDA
7929,Medicamentos,3562104000101,A04AA01,ON.SETRON - DENK ODT 4MG,2,ONDANSETRON,ONDANSETRON
7930,Medicamentos,3562104000101,A04AA01,ON.SETRON - DENK ODT 8MG,2,ONDANSETRON,ONDANSETRON
7931,Medicamentos,3563703010318,R03AC18,"ONBRIZE BREEZHALER, CÁPSULAS PARA INHALACIÓN 150MCG",2,INDACATEROL,INDACATEROL
7932,Medicamentos,3563703010318,R03AC18,"ONBRIZE BREEZHALER, CÁPSULAS PARA INHALACIÓN 300MCG",2,INDACATEROL,INDACATEROL MALEATO
7933,Medicamentos,3562104000101,A04AA01,ONDANSETRON NORTHIA,2,ONDANSETRON,ONDANSETRON CLORHIDRATO DIHIDRATADO.
7934,Medicamentos,3562104000101,A04AA01,"ONDANSETRON, SOLUCIÓN INYECTABLE 4MG/2ML",2,ONDANSETRON,ONDASETRÓN CLORHIDRATO DIHIDRATO
7935,Medicamentos,3562104000101,A04AA01,"ONDANSETRON, SOLUCIÓN INYECTABLE 8MG/4ML",2,ONDANSETRON,ONDANSETRON
7936,Medicamentos,3562104000101,A04AA01,"ONDASETRON, SOLUCIÓN INYECTABLE 8MG/4ML",2,ONDANSETRON,ONDANSETRON CLORHIDRATO
7937,Medicamentos,3562111060101,A11GA01,"ONE A DAY VITEEN C, TABLETAS EFERVESCENTES 1000MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),ACIDO ASCORBICO
7938,Medicamentos,3562111060101,A11GA01,"ONE A DAY VITEEN C, TABLETAS EFERVESCENTES 500MG",2,ÁCIDO ASCÓRBICO (VITAMINA C),VITAMINA C ( ACIDO ASCORBICO)
7939,Medicamentos,3562104000105,A04AA05,"ONICIT, SOLUCIÓN INYECTABLE",2,PALONOSETRÓN,PALONOSETRON
7940,Medicamentos,3563003010303,G03AC03,"OPRAH, COMPRIMIDOS RECUBIERTOS",2,LEVONORGESTREL,"LEVONORGESTREL, ETINILESTRADIOL"
7941,Medicamentos,3562107010403,A07AX03,OPRESSA,2,NIFUROXAZIDA,"DIOSMINA, HESPERIDINA"
7942,Medicamentos,3562107010403,A07AX03,OPRESSA SDU,2,NIFUROXAZIDA,"DIOSMINA, HESPERIDINA"
7943,Medicamentos,3563801100120,S01XA20,"OPTIVE, SOLUCIÓN OFTÁLMICA",2,LÁGRIMAS ARTIFICIALES,"CARBOXIMETILCELULOSASODICA USP 7M8SFPH, CARBOXIMETILCELULOSASODICAUSP7H3SXF10/15, GLICERINA(GLICEROL)"
7944,Medicamentos,3563502010101,N02AA01,ORAMORPH 20MG/ML,2,MORFINA,MORFINA SULFATO
7945,Medicamentos,3563502010101,N02AA01,ORAMORPH 2MG/ML,2,MORFINA,MORFINA SULFATO
7946,Medicamentos,3563102010206,H02AB06,"ORAPRED®15, SOLUCIÓN ORAL 15MG/ML",2,PREDNISOLONA,PREDNISOLONA BASE
7947,Medicamentos,3563101030301,H01CC01,"ORGALUTRAN, SOLUCIÓN INYECTABLE 0.25MG/0.5ML",2,GANIRELIX,
7948,Medicamentos,3562108000201,A08AB01,"ORLISTAT LA SANTE, CÁPSULAS 120MG",2,ORLISTAT,ORLISTAT
7949,Medicamentos,3563204010802,J05AH02,"OSELTAMIVIR, CÁPSULAS 75MG",2,OSELTAMIVIR,OSELTAMIVIR FOSFATO
7950,Medicamentos,3563201030104,J01CA04,"OSPAMOX, POLVO PARA SUSPENSIÓN ORAL 250MG/5ML",2,AMOXICILINA,AMOXICILINA TRIHIDRATO
7951,Medicamentos,3562103010206,A03AB06,"OSPASMOL, TABLETAS RECUBIERTAS 40MG",2,BROMURO DE OTILONIO,OTILONIO BROMURO
7952,Medicamentos,3563405010104,M05BA04,"OSTEOMAX 70 PLUS (ÁCIDO ALENDRONICO / VITAMINA D3), COMPRIMIDOS RECUBIERTOS",2,ÁCIDO ALENDRÓNICO,"ALENDRONATO SODICO TRIHIDRATADO, COLECALCIFEROL POLVO CONCENTRADO"
7953,Medicamentos,3563405010203,M05BB03,"OSTOPOR D RAVEN, TABLETAS 70MG/2800UI",2,ÁCIDO ALENDRÓNICO Y COLECALCIFEROL,"ALENDRONATO SODICO, VITAMINA D-3 (COLECALCIFEROL)"
7954,Medicamentos,3563405010104,M05BA04,OSTOPOR PLUS RAVEN (ALENDRONATO 70MG (COMO SAL MONOSÓDICA TRIHIDRATADA)),2,ÁCIDO ALENDRÓNICO,ALENDRONATO
7955,Medicamentos,3562404010204,D04AB04,"OTALGINE LACOFA, SOLUCIÓN ÓTICA",2,BENZOCAÍNA,"ANTIPIRINA, BENZOCAINA"
7956,Medicamentos,3563501020105,N01BA05,"OTICAINA, GOTAS 2%",2,BENZOCAÍNA,BENZOCAINA
7957,Medicamentos,3562103010206,A03AB06,"OTIOSPAN, TABLETAS RECUBIERTAS 40MG",2,BROMURO DE OTILONIO,OTILONIO BROMURO
7958,Medicamentos,3563802040101,S02DA01,OTIPAX,2,LIDOCAÍNA,"LIDOCAINA CLORHIDRATO, FENAZONA"
7959,Medicamentos,3563802040130,S02DA30,"OTOCERUM, GOTAS ÓTICAS",2,"ANALGÉSICOS Y ANESTÉSICOS, COMBINACIONES",CARBONATO DE POTASIO
7960,Medicamentos,3563702000301,R02AD01,"OTOFER, SOLUCIÓN GOTAS",2,BENZOCAÍNA,"BENZOCAINA, ANTIPIRINA"
7961,Medicamentos,3563702000301,R02AD01,OTOGEN ANESTÉSICO ANTISÉPTICO,2,BENZOCAÍNA,"BENZOCAINA, CLORURO DE BENZALCONIO"
7962,Medicamentos,3562401010252,D01AC52,"OTOMIC, GOTAS ÓTICAS",2,"MICONAZOL, COMBINACIONES","MICONAZOL NITRATO, ACIDO ACETICO GLACIAL"
7963,Medicamentos,3563701010510,R01AX10,"OTRIMAR, SOLUCIÓN ISOTÓNICA DE AGUA DE MAR (CON ALOE VERA)",2,"PREPARACIONES NASALES, N.C.P.",AGUA DE MAR
7964,Medicamentos,3563701010107,R01AA07,OTRIVINA,2,XILOMETAZOLINA,XILOMETAZOLINA CLORHIDRATO
7965,Medicamentos,3563701010107,R01AA07,OTRIVINA COMPLETE,2,XILOMETAZOLINA,"IPRATROPIO BROMURO MONOHIDRATO, XILOMETAZOLINA CLORHIDRATO"
7966,Medicamentos,3563701010107,R01AA07,"OTRIVINA COMPLETE, SOLUCIÓN NASAL",2,XILOMETAZOLINA,"IPRATROPIO BROMURO MONOHIDRATO, XILOMETAZOLINA CLORHIDRATO"
7967,Medicamentos,3563701010107,R01AA07,"OTRIVINA, GEL NASAL (ADULTO) 0.1%",2,XILOMETAZOLINA,XILOMETAZOLINA CLORHIDRATO
7968,Medicamentos,3563701010107,R01AA07,"OTRIVINA, GOTAS NASALES ADULTOS 0.1%",2,XILOMETAZOLINA,XILOMETAZOLINA CLORHIDRATO
7969,Medicamentos,3563701010107,R01AA07,"OTRIVINA, SOLUCIÓN EN AEROSOL (DOSIFICADOR NIÑOS) 0.05%",2,XILOMETAZOLINA,XILOMETAZOLINA CLORHIDRATO
7970,Medicamentos,3563701010107,R01AA07,"OTRIVINA, SOLUCÍON EN AEROSOL (NEBULIZADOR ADULTOS) 0.1%",2,XILOMETAZOLINA,XILOMETAZOLINA CLORHIDRATO
7971,Medicamentos,3563701010107,R01AA07,"OTRIVINA, SOLUCIÓN GOTAS PEDIÁTRICAS 0.05%",2,XILOMETAZOLINA,XILOMETAZOLINA CLORHIDRATO
7972,Medicamentos,3562401010208,D01AC08,"OVALE, CHAMPÚ",2,KETOCONAZOL,KETOCONAZOL
7973,Medicamentos,3563003030104,G03CA04,"OVESTIN, CREMA (ESTRIOL 1MG)",2,ESTRIOL,ESTRIOL
7974,Medicamentos,3563003030104,G03CA04,"OVESTIN, CREMA 1MG/1G",2,ESTRIOL,ESTRIOL
7975,Medicamentos,3563003030104,G03CA04,"OVESTIN, ÓVULOS 0.5MG",2,ESTRIOL,ESTRIOL
7976,Medicamentos,3563202000303,J02AC03,"OVICAZOL VORICONAZOL, TABLETAS RECUBIERTAS 200MG",2,VORICONAZOL,VORICONAZOL
7977,Medicamentos,3562103010613,A03AX13,"OVOL, EMULSIÓN ORAL",2,SILICONAS,SIMETICONA
7978,Medicamentos,3563003040104,G03DA04,"OVYLIN PROGESTERONA, CÁPSULAS BLANDAS 100MG",2,PROGESTERONA,PROGESTERONA
7979,Medicamentos,3563003040104,G03DA04,"OVYLIN PROGESTERONA, CÁPSULAS BLANDAS 200MG",2,PROGESTERONA,
7980,Medicamentos,3563003040104,G03DA04,"OVYLIN PROGESTERONA, CÁPSULAS BLANDAS 200MG",2,PROGESTERONA,PROGESTERONA
7981,Medicamentos,3563401010205,M01AB05,OXA 50MG,2,DICLOFENACO,DICLOFENACO POTASICO
7982,Medicamentos,3563401010205,M01AB05,"OXA 75 SR, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA",2,DICLOFENACO,DICLOFENACO POTASICO
7983,Medicamentos,3563401010205,M01AB05,OXA 75MG,2,DICLOFENACO,DICLOFENACO SODICO
7984,Medicamentos,3562111050500,A11EX00,"OXA B (DICLOFENACO POTÁSICO/VITAMINAS B1, B6, B12)",2,"VITAMINA B-COMPLEJO, COMBINACIONES N.C.P.","CIANOCOBALAMINA, DICLOFENACO POTASICO, PIRIDOXINA CLORHIDRATO, TIAMINA MONONITRATO"
7985,Medicamentos,3562111050500,A11EX00,"OXA B, SOLUCIÓN INYECTABLE (DICLOFENACO SODICO 75MG/2ML + VITAMINAS B1. B6. B12)",2,"VITAMINA B-COMPLEJO, COMBINACIONES N.C.P.","DICLOFENACO SODICO, VITAMINA B-12 CIANOCOBALAMINA, PIRIDOXINA HCL, TIAMINA HCL"
7986,Medicamentos,3563401010205,M01AB05,"OXA FORTE, COMPRIMIDOS RECUBIERTOS",2,DICLOFENACO,"DICLOFENACO POTASICO, FOSFATO DE CODEÍNA HEMIHIDRATO"
7987,Medicamentos,3563401010205,M01AB05,"OXA UNO ( DICLOFENACO POTASICO, CÁPSULAS DE LIBERACIÓN RETARDADA 150MG",2,DICLOFENACO,DICLOFENACO POTASICO
7988,Medicamentos,3563401010205,M01AB05,"OXA UNO BL, COMPRIMIDOS 150MG",2,DICLOFENACO,"DICLOFENACO SODICO, DICLOFENACO SODICO"
7989,Medicamentos,3563201030304,J01CF04,"OXACILINA (COMO OXACILINA SÓDICA MONOHIDRATO), POLVO PARA INYECCIÓN BASE 1 G",2,OXACILINA,OXACILINA
7990,Medicamentos,3563201030304,J01CF04,"OXACILINA (COMO OXACILINA SÓDICA MONOHIDRATO), POLVO PARA SOLUCIÓN INYECTABLE 1MG",2,OXACILINA,OXACILINA SODICA MONOHIDRATADA
7991,Medicamentos,3563201030304,J01CF04,"OXACILINA (COMO OXACILINA SÓDICA MONOHIDRATO), POLVO PARA SOLUCIÓN INYECTABLE BASE 1.0 G",2,OXACILINA,
7992,Medicamentos,3563201030304,J01CF04,"OXACILINA (COMO OXACILINA SÓDICA MONOHIDRATO), POLVO PARA SOLUCIÓN INYECTABLE BASE 1.0 G",2,OXACILINA,OXACILINA SODICA MONOHIDRATADA
7993,Medicamentos,3563201030304,J01CF04,OXACILINA (COMO OXCILINA SODICA MONOHIDRATO) BASE 1 G,2,OXACILINA,OXACILINA SODICA MONOHIDRATADA
7994,Medicamentos,3563201030304,J01CF04,"OXACILINA (OXACILINA SÓDICA MONOHIDRATO), POLVO PARA SOLUCIÓN INYECTABLE BASE 1 G",2,OXACILINA,"FRASCO AMPOLLA X 10 ML Y 20 ML CAJA DE CARTÓN X 1,10,25,50 Y 100 FRASCO AMPOLLAS,OXACILINA SODICA MONOHIDRATADA"
7995,Medicamentos,3563201030304,J01CF04,"OXACILINA (SÓDICA), POLVO PARA SOLUCIÓN INYECTABLE 1.0 G",2,OXACILINA,OXACILINA
7996,Medicamentos,3563201030304,J01CF04,OXACILINA 1G,2,OXACILINA,OXACILINA BASE
7997,Medicamentos,3563201030304,J01CF04,OXACILINA BASE I G,2,OXACILINA,OXACILINA SODICA MONOHIDRATADA
7998,Medicamentos,3563201030304,J01CF04,"OXACILINA G(OXACILINA SÓDICA MONOHIDRATO), POLVO PARA SOLUCIÓN INYECTABLE BASE 1",2,OXACILINA,OXACILINA
7999,Medicamentos,3563201030304,J01CF04,"OXACILINA VIJOSA, POLVO PARA SOLUCIÓN INYECTABLE 1G",2,OXACILINA,OXACILINA SODICA
8000,Medicamentos,3563201030304,J01CF04,"OXACILINA, POLVO ESTÉRIL PARA SOLUCIÓN INYECTABLE 1 G",2,OXACILINA,OXACILINA SODICA MONOHIDRATADA
8001,Medicamentos,3563201030304,J01CF04,"OXACILINA, POLVO PARA SOLUCIÓN INYECTABLE BASE 1 G",2,OXACILINA,OXACILINA SODICA MONOHIDRATADA
8002,Medicamentos,3563201030304,J01CF04,"OXACILINA, SOLUCIÓN INYECTABLE",2,OXACILINA,OXACILINA SODICA MONOHIDRATADA
8003,Medicamentos,3563301050103,L01XA03,OXALIPLATINO 2MG/ML,2,OXALIPLATINO,OXALIPLATINO
8004,Medicamentos,3563301050103,L01XA03,OXALIPLATINO 50MG,2,OXALIPLATINO,OXALIPLATINO
8005,Medicamentos,3563301050103,L01XA03,"OXALIPLATINO, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 100MG",2,OXALIPLATINO,OXALIPLATINO
8006,Medicamentos,3563301050103,L01XA03,"OXALIPLATINO, POLVO LIOFILIZADO PARA SOLUCIÓN INYECTABLE 50MG",2,OXALIPLATINO,OXALIPLATINO
8007,Medicamentos,3563301050103,L01XA03,"OXALIPLATINO, POLVO LIOFILIZADO PARA SOLUCIÓN PARA INFUSIÓN INTRAVENOSA 50MG",2,OXALIPLATINO,OXALIPLATINO
8008,Medicamentos,3563301050103,L01XA03,"OXALIPLATINO, POLVO PARA SOLUCIÓN INYECTABLE 5MG/ML",2,OXALIPLATINO,"OXALIPLATINO, OXALIPLATINO, OXALIPLATINO"
8009,Medicamentos,3563301050103,L01XA03,"OXALIPLATINO, SOLUCIÓN CONCENTRADA PARA INFUSIÓN 5MG/ML",2,OXALIPLATINO,"OXALIPLATINO, OXALIPLATINO, OXALIPLATINO"
8010,Medicamentos,3563301050103,L01XA03,"OXALIPLATINO, SOLUCIÓN INYECTABLE 2MG/ML",2,OXALIPLATINO,OXALIPLATINO
8011,Medicamentos,3563301050103,L01XA03,"OXALIPLATINO, SOLUCIÓN INYECTABLE 5MG/ML",2,OXALIPLATINO,OXALIPLATINO
8012,Medicamentos,3563503000602,N03AF02,OXCARBAZETEG OXCARBAZEPINA 300MG,2,OXCARBAZEPINA,OXCARBAZEPINA
8013,Medicamentos,3563503000602,N03AF02,OXCARBAZETEG OXCARBAZEPINA 600MG,2,OXCARBAZEPINA,OXCARBAZEPINA
8014,Medicamentos,3563004010304,G04BD04,"OXIBUTININA (COMO OXIBUTININA CLORHIDRATO), TABLETAS 5MG",2,OXIBUTININA,OXIBUTININA CLORHIDRATO
8015,Medicamentos,3563004010304,G04BD04,OXIBUTININA CLORHIDRATO 5MG,2,OXIBUTININA,OXIBUTININA CLORHIDRATO
8016,Medicamentos,3563004010304,G04BD04,"OXIBUTININA CLORHIDRATO, TABLETAS 5MG",2,OXIBUTININA,OXIBUTININA CLORHIDRATO
8017,Medicamentos,3563502010105,N02AA05,"OXICALMANS, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 10MG",2,OXICODONA,OXICODONA CLORHIDRATO
8018,Medicamentos,3563502010105,N02AA05,"OXICALMANS, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 20MG",2,OXICODONA,OXICODONA CLORHIDRATO
8019,Medicamentos,3563502010105,N02AA05,"OXICALMANS, COMPRIMIDOS RECUBIERTOS DE LIBERACIÓN PROLONGADA 40MG",2,OXICODONA,OXICODONA CLORHIDRATO
8020,Medicamentos,3563503000602,N03AF02,"OXICODAL OXCARBAZEPINA, TABLETAS 300MG",2,OXCARBAZEPINA,OXCARBAZEPINA
8021,Medicamentos,3563503000602,N03AF02,"OXICODAL OXCARBAZEPINA, TABLETAS 600MG",2,OXCARBAZEPINA,OXCARBAZEPINA
8022,Medicamentos,3562402010200,D02AB00,ÓXIDO DE ZINC,2,PRODUCTOS DE ZINC,OXIDO DE ZINC
8023,Medicamentos,3562402010200,D02AB00,"ÓXIDO DE ZINC CHEMO, CREMA 20%",2,PRODUCTOS DE ZINC,OXIDO DE ZINC
8024,Medicamentos,3563501010613,N01AX13,"OXIDO NITROSO MEDICINAL, GAS PARA INHALACIÓN",2,ÓXIDO NITROSO,OXIDO NITROSO
8025,Medicamentos,3563902000901,V03AN01,OXIGENO LIQUIDO,2,OXÍGENO,OXIGENO
8026,Medicamentos,3563902000901,V03AN01,"OXIGENO LIQUIDO, GAS MEDICINAL",2,OXÍGENO,OXIGENO
8027,Medicamentos,3563902000901,V03AN01,OXIGENO MEDICINAL,2,OXÍGENO,OXIGENO
8028,Medicamentos,3563902000901,V03AN01,"OXIGENO MEDICINAL, GAS COMPRIMIDO",2,OXÍGENO,OXIGENO
8029,Medicamentos,3563902000901,V03AN01,"OXÍGENO MEDICINAL, GAS LÍQUIDO PARA INHALACIÓN",2,OXÍGENO,OXIGENO
